a_sex;year;ahe12
2;2008;15.89844322
1;2008;15.89741707
2;2008;25.64099693
2;2008;44.08815384
2;2008;14.87177753
2;2008;32.30765533
1;2008;27.9719944
1;2008;47.17943192
1;2008;21.53843689
2;2008;13.846138
1;2008;46.15379333
2;2008;21.36749649
1;2008;23.07689667
1;2008;17.94869804
1;2008;8.717938423
2;2008;18.66664505
2;2008;18.46151543
2;2008;19.80949974
1;2008;17.69228745
1;2008;15.38459682
2;2008;12.30767822
1;2008;16.41023636
1;2008;4.923071384
2;2008;24.89387321
1;2008;18.71792603
2;2008;20.51279831
1;2008;17.94869804
1;2008;34.1879921
1;2008;15.49855804
2;2008;19.65809631
1;2008;19.28203011
1;2008;35.89739609
2;2008;25.64099693
1;2008;16.72581863
2;2008;19.23074722
2;2008;12.05126762
2;2008;25.64099693
2;2008;24.21649551
1;2008;28.20509529
1;2008;14.54543781
1;2008;20.51348114
1;2008;12.82049847
2;2008;16.41023636
1;2008;52.4215889
2;2008;31.9087944
2;2008;21.53843689
2;2008;16.30767441
2;2008;18.97433662
1;2008;46.15379333
2;2008;17.94869804
2;2008;25.84612465
1;2008;40.12815857
1;2008;20.51279831
1;2008;22.56407738
1;2008;20.26664352
2;2008;21.53843689
2;2008;11.79485798
1;2008;29.53842735
2;2008;34.35893631
1;2008;8.205118179
2;2008;17.94869804
1;2008;4.395599365
1;2008;21.97799492
2;2008;8.284013748
1;2008;54.70079041
2;2008;19.48715591
1;2008;37.78673172
2;2008;7.487170696
2;2008;15.3851099
2;2008;25.64099693
2;2008;23.58971596
2;2008;14.31622314
1;2008;23.07689667
1;2008;28.20509529
1;2008;38.46149445
1;2008;3.179483414
2;2008;14.35895729
1;2008;15.99998188
2;2008;15.17946911
2;2008;20.51279831
1;2008;20.5086937
2;2008;6.709858894
2;2008;15.38459682
1;2008;15.38459682
1;2008;4.479994774
2;2008;16.99631691
2;2008;12.82049847
2;2008;28.20509529
1;2008;51.28199387
2;2008;16.41023636
1;2008;24.10253525
1;2008;4.529225349
2;2008;21.53843689
2;2008;15.38459682
2;2008;17.77775574
2;2008;23.07689667
2;2008;71.79479218
1;2008;14.01707745
1;2008;23.07689667
2;2008;3.938457012
2;2008;14.35895729
1;2008;23.07689667
1;2008;7.179478645
1;2008;58.60799026
2;2008;17.4158783
1;2008;17.94869804
1;2008;35.89739609
2;2008;16.92408371
2;2008;22.56510162
2;2008;12.79998493
1;2008;67.17941284
2;2008;14.54543781
1;2008;23.66861153
1;2008;29.74355507
2;2008;18.46151543
2;2008;10.76921844
1;2008;10.87580395
1;2008;16.41023636
2;2008;16.41023636
1;2008;8.28717041
2;2008;9.846142769
1;2008;33.33329391
1;2008;37.94867325
2;2008;30.76919365
1;2008;22.56407738
1;2008;25.64099693
2;2008;17.23074913
1;2008;22.56407738
1;2008;26.66663551
2;2008;21.53843689
2;2008;23.44319534
2;2008;41.02559662
2;2008;12.82049847
2;2008;24.61535645
1;2008;28.71791458
1;2008;43.58969116
1;2008;39.99995422
2;2008;13.846138
1;2008;16.66664696
1;2008;17.43690109
2;2008;10.25639915
2;2008;18.13763237
1;2008;33.86239243
1;2008;36.4671936
2;2008;17.75145912
2;2008;15.77907372
2;2008;9.230757713
1;2008;19.48715591
2;2008;53.33327103
1;2008;17.94972229
1;2008;47.17943192
1;2008;17.23074913
2;2008;19.69228554
2;2008;21.00119591
2;2008;27.77774429
1;2008;46.15379333
1;2008;20.06686783
1;2008;34.1879921
2;2008;21.33330917
1;2008;34.1879921
1;2008;21.33330917
2;2008;23.58971596
1;2008;20.51279831
2;2008;16.43074989
1;2008;35.64668274
2;2008;21.33330917
1;2008;41.02559662
1;2008;7.693324566
1;2008;28.71873474
2;2008;17.23074913
1;2008;34.1879921
2;2008;26.66663551
1;2008;23.07792091
1;2008;45.33328247
1;2008;26.66663551
2;2008;23.07689667
1;2008;9.333322525
2;2008;22.05125618
1;2008;25.64099693
2;2008;32.30765533
1;2008;22.7336483
1;2008;24.10253525
1;2008;18.51849747
2;2008;22.65948486
1;2008;12.82049847
2;2008;30.76919365
1;2008;32.82047272
2;2008;24.61535645
2;2008;16.92305756
2;2008;20.51279831
1;2008;30.76919365
2;2008;29.23073578
2;2008;21.61733055
1;2008;87.91197968
2;2008;22.46639633
2;2008;15.89741707
1;2008;36.41021729
1;2008;32.23439407
2;2008;10.25639915
2;2008;14.35895729
2;2008;16.92305756
1;2008;43.76063538
2;2008;30.76919365
1;2008;33.33329391
1;2008;14.35895729
2;2008;41.02559662
1;2008;18.97433662
1;2008;14.35895729
1;2008;19.35895157
2;2008;26.66663551
2;2008;9.572637558
2;2008;32.82047272
2;2008;15.77907372
1;2008;35.89739609
2;2008;35.89739609
2;2008;30.25637627
1;2008;25.84612465
1;2008;18.46151543
1;2008;11.79485798
2;2008;25.64099693
2;2008;20.51279831
1;2008;12.82049847
2;2008;24.66663742
1;2008;25.64099693
1;2008;26.66663551
2;2008;24.61535645
2;2008;12.30767822
1;2008;19.48715591
1;2008;46.15379333
2;2008;25.64099693
2;2008;22.56407738
2;2008;19.76687813
2;2008;21.02561569
1;2008;25.64099693
1;2008;23.07689667
2;2008;24.61535645
2;2008;24.10253525
1;2008;41.97967529
2;2008;19.99997711
2;2008;16.41023636
2;2008;25.64099693
1;2008;30.76919365
1;2008;23.07689667
2;2008;61.5383873
1;2008;35.89739609
1;2008;42.56405258
1;2008;35.89739609
2;2008;8.636966705
2;2008;24.89740753
2;2008;18.41023445
1;2008;19.14527512
2;2008;27.17945671
2;2008;5.860798836
2;2008;12.82049847
2;2008;21.76407814
1;2008;36.92303085
2;2008;20.51279831
1;2008;33.33329391
1;2008;12.82049847
1;2008;27.17945671
2;2008;26.66663551
2;2008;22.05125618
2;2008;25.64099693
2;2008;28.44441032
1;2008;19.23074722
2;2008;25.64099693
2;2008;23.07689667
2;2008;43.58969116
1;2008;13.846138
2;2008;21.53843689
2;2008;19.72384453
1;2008;37.12816238
2;2008;23.07689667
2;2008;19.04759789
1;2008;34.1879921
2;2008;19.60111618
1;2008;36.92303085
2;2008;8.79119873
2;2008;15.14039803
2;2008;18.2335968
2;2008;16.41023636
2;2008;23.07689667
2;2008;15.58972549
1;2008;16.8204937
1;2008;21.02561569
2;2008;17.94869804
2;2008;25.64099693
1;2008;23.58971596
1;2008;15.99998188
2;2008;9.572637558
1;2008;20.51279831
2;2008;20.51279831
2;2008;6.311629295
1;2008;35.28200912
1;2008;20.51279831
2;2008;10.25742435
1;2008;13.1867981
1;2008;11.13551903
2;2008;14.35895729
2;2008;16.41023636
1;2008;52.10250473
2;2008;21.88031769
2;2008;37.86978149
2;2008;13.846138
1;2008;28.20509529
2;2008;25.64099693
2;2008;27.79278755
1;2008;12.82049847
2;2008;21.11108589
1;2008;19.60111618
1;2008;27.9486866
2;2008;12.82049847
1;2008;16.41023636
2;2008;49.23071289
1;2008;38.97431183
1;2008;35.38457489
1;2008;38.46149445
1;2008;22.791996
1;2008;28.71791458
2;2008;9.230757713
1;2008;7.384606838
2;2008;19.95839691
1;2008;9.230757713
2;2008;14.65316963
1;2008;24.10253525
2;2008;6.153839111
1;2008;23.58971596
2;2008;9.230757713
2;2008;13.53844547
1;2008;12.77776337
1;2008;22.05125618
2;2008;20.51279831
2;2008;21.53843689
1;2008;13.6751976
2;2008;20.51279831
1;2008;21.79484558
1;2008;41.02559662
2;2008;14.93331623
2;2008;22.05125618
1;2008;10.76921844
1;2008;11.79485798
2;2008;28.71791458
1;2008;17.09399605
1;2008;15.89741707
2;2008;26.51279068
1;2008;20.51279831
1;2008;23.07689667
2;2008;9.523798943
2;2008;9.971498489
1;2008;12.30767822
1;2008;9.531198502
1;2008;29.23073578
2;2008;17.94869804
1;2008;23.07689667
2;2008;20.51279831
1;2008;25.12817574
2;2008;51.28199387
1;2008;38.97431183
1;2008;30.76919365
2;2008;21.53843689
2;2008;22.791996
1;2008;19.62818146
2;2008;24.53330421
2;2008;20.51279831
1;2008;22.30766678
2;2008;11.26608372
1;2008;20.51279831
2;2008;18.97433662
1;2008;35.89739609
2;2008;44.44439316
2;2008;17.8137455
2;2008;15.65450287
1;2008;46.66661072
1;2008;36.60126495
2;2008;15.89741707
1;2008;22.05125618
1;2008;17.94869804
2;2008;9.337425232
1;2008;12.41024113
2;2008;15.89741707
1;2008;33.33329391
1;2008;28.71791458
1;2008;42.73499298
2;2008;7.692298412
2;2008;11.28203869
2;2008;10.25742435
2;2008;20.51279831
2;2008;33.33329391
1;2008;19.48715591
2;2008;20.51279831
1;2008;16.41023636
2;2008;18.46151543
2;2008;14.35895729
1;2008;44.10251236
1;2008;16.63815689
2;2008;33.33329391
1;2008;43.58969116
1;2008;16.41023636
2;2008;22.56407738
2;2008;9.606142044
2;2008;10.49598789
1;2008;9.230757713
2;2008;26.66663551
1;2008;16.7831974
1;2008;9.230757713
1;2008;43.58969116
1;2008;50.25635147
2;2008;18.46151543
1;2008;50.14239502
2;2008;18.97433662
1;2008;37.24863434
1;2008;20.51279831
2;2008;17.58239746
1;2008;22.56407738
1;2008;38.46149445
2;2008;33.33329391
1;2008;16.41023636
2;2008;14.35895729
2;2008;25.64099693
2;2008;19.74356651
2;2008;25.12817574
1;2008;33.33329391
1;2008;17.35698318
2;2008;17.94869804
1;2008;34.87277985
2;2008;17.43587685
1;2008;15.17946911
1;2008;20.51279831
1;2008;24.61535645
2;2008;18.89336586
1;2008;41.46203613
1;2008;23.38458824
1;2008;15.08293819
2;2008;19.23074722
1;2008;19.99228477
2;2008;29.53842735
1;2008;9.594695091
1;2008;13.846138
2;2008;12.82049847
1;2008;45.12815475
2;2008;20.51279831
2;2008;37.03699493
2;2008;16.15382767
1;2008;9.230757713
1;2008;51.6666069
2;2008;73.84606171
1;2008;20.51279831
2;2008;10.25639915
1;2008;10.91280746
2;2008;10.25639915
2;2008;30.35893822
2;2008;25.24651718
2;2008;28.20509529
1;2008;23.99997139
2;2008;17.94869804
2;2008;28.48999596
1;2008;28.71791458
1;2008;12.82049847
2;2008;11.83430576
1;2008;7.692298412
2;2008;10.25639915
2;2008;21.53843689
2;2008;21.33330917
1;2008;32.82047272
2;2008;10.25639915
1;2008;34.1879921
1;2008;36.92303085
1;2008;20.51279831
2;2008;16.92305756
1;2008;11.72159767
2;2008;15.38459682
1;2008;42.30764008
1;2008;23.07689667
1;2008;51.28199387
1;2008;16.92305756
2;2008;17.94869804
2;2008;30.76919365
2;2008;12.30767822
1;2008;18.66664505
1;2008;24.61535645
2;2008;33.04839325
1;2008;76.92298889
2;2008;28.20509529
2;2008;39.48713303
2;2008;28.48999596
2;2008;21.33330917
1;2008;42.393116
2;2008;19.69228554
1;2008;13.33331776
1;2008;31.06223488
2;2008;35.16479492
1;2008;21.02561569
1;2008;41.48143387
1;2008;30.46150208
1;2008;67.46430969
1;2008;51.28199387
2;2008;25.64099693
1;2008;7.692298412
1;2008;18.46151543
2;2008;41.02559662
1;2008;25.12920189
2;2008;10.25639915
2;2008;41.02559662
2;2008;14.35895729
2;2008;10.54943848
1;2008;43.3047905
1;2008;26.66663551
1;2008;58.91973495
2;2008;30.76919365
2;2008;26.25638008
1;2008;70.76914978
2;2008;33.61819458
2;2008;33.33329391
1;2008;6.153839111
1;2008;18.96157265
2;2008;15.99998188
2;2008;3.076919556
2;2008;30.76919365
2;2008;20.51279831
1;2008;30.76919365
2;2008;20.51279831
1;2008;29.33329964
1;2008;41.02559662
2;2008;11.72159767
2;2008;11.28203869
1;2008;8.615374565
2;2008;30.76919365
1;2008;19.99997711
2;2008;19.48715591
2;2008;12.39314747
2;2008;20.51279831
1;2008;23.07689667
1;2008;14.35895729
2;2008;46.15379333
2;2008;14.93741894
2;2008;16.99631691
2;2008;19.48715591
2;2008;23.07689667
1;2008;25.64099693
2;2008;15.38459682
1;2008;26.66663551
1;2008;4.10255909
2;2008;33.33329391
1;2008;20.66100121
1;2008;13.33331776
2;2008;13.33331776
2;2008;22.56407738
2;2008;15.38459682
1;2008;12.30767822
1;2008;19.14527512
2;2008;18.46151543
1;2008;15.38459682
1;2008;35.89739609
1;2008;41.02559662
1;2008;27.17945671
1;2008;21.97799492
2;2008;19.44442177
1;2008;38.46149445
1;2008;19.04759789
2;2008;18.2335968
1;2008;18.20510864
1;2008;17.94869804
1;2008;15.38459682
2;2008;25.64099693
1;2008;26.66663551
1;2008;28.20509529
1;2008;10.94015884
1;2008;41.02559662
2;2008;39.48713303
1;2008;45.01419449
1;2008;38.71790314
1;2008;34.1879921
1;2008;11.72159767
2;2008;21.53843689
1;2008;61.5383873
1;2008;24.61535645
2;2008;17.43587685
1;2008;47.69225311
1;2008;43.3047905
1;2008;2.136749506
1;2008;24.42453957
2;2008;20.51279831
1;2008;20.51279831
1;2008;31.06223488
2;2008;4.943583965
1;2008;9.531198502
2;2008;15.38459682
1;2008;20.51279831
1;2008;16.86607742
1;2008;6.837598801
1;2008;25.64099693
1;2008;23.07792091
2;2008;16.06835747
2;2008;19.69228554
1;2008;31.04611778
1;2008;31.28201485
2;2008;17.43587685
2;2008;25.2307415
2;2008;12.30767822
2;2008;11.28203869
1;2008;48.71789169
2;2008;15.38459682
1;2008;18.46151543
2;2008;15.49855804
1;2008;8.636966705
1;2008;8.861528397
1;2008;46.15379333
1;2008;18.46151543
1;2008;27.12817192
1;2008;20.51279831
1;2008;12.82049847
1;2008;12.82049847
1;2008;16.92305756
2;2008;15.38459682
1;2008;41.02559662
1;2008;18.80339622
1;2008;2.625638008
1;2008;30.76919365
2;2008;22.05125618
1;2008;33.33329391
1;2008;5.801599026
2;2008;18.68943787
1;2008;12.82049847
1;2008;27.9486866
1;2008;68.37598419
2;2008;26.9365406
1;2008;29.30399513
2;2008;13.33331776
1;2008;14.35895729
1;2008;12.30767822
1;2008;15.38459682
1;2008;11.28203869
1;2008;30.76919365
2;2008;30.76919365
1;2008;41.02559662
1;2008;18.97433662
2;2008;13.846138
2;2008;30.81477928
1;2008;18.46151543
1;2008;43.76063538
1;2008;61.5383873
2;2008;14.87177753
2;2008;18.46151543
1;2008;28.63244629
1;2008;30.76919365
2;2008;15.9543972
2;2008;22.05125618
1;2008;18.46151543
2;2008;13.6751976
2;2008;21.02561569
1;2008;51.28199387
2;2008;14.87177753
2;2008;7.692298412
2;2008;17.94869804
2;2008;12.82049847
1;2008;18.2335968
2;2008;17.94869804
2;2008;25.89740562
1;2008;23.07689667
2;2008;21.53843689
1;2008;15.38459682
1;2008;16.78394318
2;2008;23.07689667
1;2008;19.48715591
2;2008;36.92303085
1;2008;34.615345
1;2008;23.07689667
2;2008;12.82049847
2;2008;36.92303085
2;2008;8.974349022
2;2008;17.20510864
1;2008;49.23071289
1;2008;34.87175369
1;2008;17.94869804
2;2008;14.99998283
2;2008;28.48999596
1;2008;2.051279545
2;2008;24.50139618
1;2008;21.84612846
1;2008;35.89739609
2;2008;28.20509529
2;2008;17.94869804
1;2008;9.059818268
2;2008;16.92305756
2;2008;40.88610458
1;2008;38.46149445
1;2008;21.53843689
1;2008;26.66663551
1;2008;16.8204937
1;2008;27.48714638
2;2008;25.64099693
2;2008;22.8571167
1;2008;24.61535645
2;2008;22.56407738
1;2008;30.76919365
2;2008;17.23074913
1;2008;17.10767174
2;2008;21.05260658
2;2008;15.70161343
1;2008;35.89739609
2;2008;23.07689667
1;2008;49.23071289
2;2008;28.26663399
1;2008;31.99996376
2;2008;22.39997482
2;2008;51.28199387
1;2008;32.82047272
2;2008;23.07689667
2;2008;22.05125618
2;2008;15.38459682
1;2008;41.02559662
2;2008;27.07689095
1;2008;22.56407738
2;2008;36.92303085
2;2008;21.53843689
1;2008;30.76919365
2;2008;21.02561569
2;2008;34.1879921
1;2008;41.02559662
2;2008;33.84611511
2;2008;16.41023636
1;2008;38.15380096
1;2008;11.07691002
1;2008;48.2050705
2;2008;44.87174225
2;2008;69.23069
2;2008;32.15519714
2;2008;40.20508194
2;2008;70.2563324
1;2008;15.38459682
1;2008;35.89739609
2;2008;31.33899498
1;2008;36.11106873
2;2008;28.20509529
1;2008;21.53843689
1;2008;35.89739609
2;2008;30.76919365
1;2008;23.07689667
1;2008;20.51279831
1;2008;10.25639915
1;2008;27.17945671
2;2008;23.44319534
1;2008;6.153839111
2;2008;5.128199577
1;2008;5.128199577
1;2008;5.128199577
1;2008;45.03896713
1;2008;12.59280586
1;2008;25.24651718
1;2008;23.07689667
2;2008;11.79485798
1;2008;45.53840637
1;2008;27.80623627
2;2008;15.64100742
2;2008;31.79483414
1;2008;21.53843689
1;2008;17.43587685
2;2008;20.51279831
2;2008;14.35895729
1;2008;18.46151543
1;2008;39.88599396
2;2008;21.02561569
2;2008;13.53844547
2;2008;37.83471298
2;2008;19.48715591
2;2008;16.41023636
2;2008;12.30767822
1;2008;15.89741707
1;2008;12.79998493
2;2008;28.20509529
1;2008;29.33329964
2;2008;21.02561569
1;2008;26.66663551
1;2008;20.51279831
1;2008;23.38458824
2;2008;15.99998188
2;2008;12.82049847
1;2008;20.51279831
1;2008;30.76919365
2;2008;24.61535645
1;2008;26.25638008
1;2008;25.64099693
1;2008;28.44441032
2;2008;24.20510101
2;2008;16.92305756
1;2008;20.51279831
1;2008;32.82047272
2;2008;15.38459682
1;2008;14.65199757
1;2008;30.76919365
1;2008;12.61537075
1;2008;6.666658878
2;2008;20.51279831
2;2008;16.41023636
1;2008;28.26207542
1;2008;22.00463486
1;2008;33.33329391
1;2008;18.56408119
2;2008;14.93331623
1;2008;50.14239502
2;2008;24.2423954
2;2008;17.94869804
1;2008;17.94869804
2;2008;25.12817574
2;2008;12.30767822
1;2008;15.58972549
1;2008;16.41023636
2;2008;20.51279831
2;2008;22.95479774
2;2008;22.15382004
1;2008;20.51279831
1;2008;20.10254097
1;2008;30.99711609
2;2008;10.25639915
1;2008;12.82049847
2;2008;20.51279831
2;2008;23.07689667
1;2008;44.67230988
2;2008;30.25637627
2;2008;12.30767822
2;2008;22.56407738
1;2008;20.51279831
2;2008;44.61533356
2;2008;17.94869804
2;2008;47.99994278
2;2008;35.89739609
1;2008;24.61535645
1;2008;23.70367432
1;2008;20.51279831
1;2008;27.3503952
2;2008;14.65199757
1;2008;32.4353447
2;2008;23.07689667
1;2008;12.62325859
1;2008;35.28200912
1;2008;12.82049847
1;2008;35.64668274
2;2008;12.30767822
2;2008;8.974349022
1;2008;8.205118179
2;2008;17.32191849
1;2008;20.51279831
2;2008;30.25637627
1;2008;30.76919365
2;2008;13.0535984
1;2008;30.76919365
1;2008;23.07689667
1;2008;24.61535645
2;2008;23.07689667
2;2008;9.827004433
2;2008;13.846138
2;2008;15.82415771
1;2008;28.20509529
1;2008;19.69228554
2;2008;33.33329391
1;2008;46.15379333
1;2008;22.56407738
2;2008;19.92671585
2;2008;4.923071384
2;2008;32.82047272
2;2008;30.76919365
2;2008;24.20510101
1;2008;3.589739323
1;2008;17.94869804
1;2008;13.6751976
2;2008;25.64099693
2;2008;25.64099693
2;2008;20.51279831
2;2008;14.66664982
2;2008;22.56407738
2;2008;11.79485798
2;2008;10.76921844
2;2008;44.61533356
2;2008;23.07689667
1;2008;37.43585205
2;2008;11.79485798
1;2008;28.71791458
1;2008;30.76919365
1;2008;3.4187994
1;2008;10.25639915
2;2008;17.94869804
1;2008;17.43587685
2;2008;27.692276
1;2008;17.94869804
1;2008;23.58971596
2;2008;31.28201485
1;2008;15.38459682
2;2008;10.25639915
1;2008;39.99995422
2;2008;27.91791534
2;2008;27.692276
1;2008;12.30767822
1;2008;6.153839111
2;2008;24.61535645
2;2008;41.02559662
1;2008;38.46149445
1;2008;16.41023636
2;2008;15.38459682
1;2008;18.89336586
2;2008;13.33331776
2;2008;22.56407738
2;2008;32.30765533
1;2008;33.33329391
2;2008;25.64099693
2;2008;23.07689667
2;2008;28.20509529
2;2008;29.23073578
1;2008;23.58971596
2;2008;28.20509529
1;2008;16.41023636
2;2008;31.28201485
1;2008;14.35895729
2;2008;20.51279831
1;2008;26.66663551
1;2008;55.384552
2;2008;28.20509529
1;2008;71.79479218
1;2008;26.66663551
1;2008;14.87177753
2;2008;14.65199757
1;2008;16.78394318
1;2008;10.25639915
2;2008;20.51279831
2;2008;58.04981995
1;2008;53.84609222
2;2008;19.48715591
2;2008;19.48715591
2;2008;34.87175369
2;2008;23.33330536
2;2008;20.51279831
2;2008;20.51279831
1;2008;23.70367432
1;2008;24.61535645
2;2008;17.23074913
1;2008;58.91973495
2;2008;11.79485798
1;2008;30.25637627
2;2008;20.51279831
2;2008;13.88887215
1;2008;24.20510101
1;2008;18.33331299
1;2008;48.71789169
2;2008;24.10253525
1;2008;27.17945671
2;2008;26.15381432
1;2008;25.64099693
1;2008;25.64099693
2;2008;42.19775391
2;2008;25.98287582
2;2008;17.94869804
1;2008;20.00100136
1;2008;41.02559662
2;2008;50.14239502
2;2008;16.92305756
1;2008;14.35998249
2;2008;33.33329391
2;2008;12.30767822
1;2008;35.89739609
1;2008;10.25742435
2;2008;14.65199757
2;2008;33.26510239
2;2008;33.33329391
2;2008;23.07689667
2;2008;15.9543972
1;2008;19.39391708
2;2008;26.85311699
1;2008;15.38459682
2;2008;18.20510864
1;2008;30.87175941
2;2008;28.20509529
1;2008;36.16713715
1;2008;12.82049847
1;2008;30.76919365
2;2008;23.07689667
2;2008;12.82049847
2;2008;28.71791458
1;2008;36.57138443
2;2008;34.87175369
1;2008;22.22219658
2;2008;19.23074722
1;2008;19.48715591
1;2008;18.1358757
1;2008;33.58970642
1;2008;38.46149445
2;2008;32.82047272
1;2008;31.79483414
1;2008;41.02559662
1;2008;33.33329391
1;2008;11.85183716
2;2008;14.95724773
1;2008;29.62959671
2;2008;17.23074913
1;2008;35.89739609
1;2008;51.28199387
2;2008;21.02561569
1;2008;14.35895729
1;2008;12.48605061
2;2008;25.12817574
2;2008;14.65199757
2;2008;17.94818497
1;2008;39.44768906
2;2008;21.69622803
2;2008;16.41023636
2;2008;20.51279831
2;2008;11.79485798
2;2008;30.76919365
1;2008;28.39882851
2;2008;13.07188034
2;2008;29.23073578
1;2008;15.99998188
2;2008;34.87175369
2;2008;27.48714638
2;2008;11.93471813
2;2008;29.53842735
2;2008;26.37359619
2;2008;27.71586609
1;2008;24.10253525
2;2008;26.66663551
1;2008;36.4671936
1;2008;64.10248566
1;2008;34.1879921
1;2008;38.97431183
1;2008;49.23071289
1;2008;21.53843689
1;2008;33.33329391
1;2008;54.70079041
1;2008;22.56407738
2;2008;56.97999191
2;2008;37.79483032
2;2008;28.20509529
2;2008;30.76919365
2;2008;13.88887215
2;2008;30.76919365
1;2008;20.51279831
1;2008;22.15382004
1;2008;14.35895729
2;2008;34.35893631
1;2008;48.71789169
2;2008;26.66663551
2;2008;39.48713303
1;2008;11.11109829
1;2008;30.76919365
1;2008;12.82049847
2;2008;10.76921844
1;2008;24.20510101
1;2008;15.38459682
1;2008;23.07689667
2;2008;31.23539543
1;2008;38.46149445
2;2008;26.66663551
2;2008;15.89741707
1;2008;20.17091751
2;2008;22.56407738
2;2008;12.86548233
1;2008;23.38458824
2;2008;36.92303085
1;2008;41.02559662
2;2008;11.8429842
1;2008;48.71789169
2;2008;66.66658783
1;2008;50.93593979
2;2008;14.87177753
2;2008;33.33329391
2;2008;10.25639915
2;2008;8.717938423
1;2008;7.692298412
2;2008;19.99997711
2;2008;25.84366226
2;2008;38.46149445
2;2008;64.10248566
2;2008;23.70367432
1;2008;30.25637627
1;2008;18.46151543
2;2008;25.64099693
1;2008;17.94869804
2;2008;24.61535645
2;2008;15.89741707
2;2008;18.28569221
1;2008;51.28199387
1;2008;25.64099693
2;2008;11.395998
1;2008;24.61535645
2;2008;41.84610748
1;2008;23.66861153
2;2008;26.66663551
1;2008;5.128199577
1;2008;21.53843689
1;2008;15.38459682
2;2008;35.73329163
1;2008;59.25919342
2;2008;23.07689667
1;2008;45.12815475
1;2008;41.02559662
1;2008;19.48715591
1;2008;8.205118179
2;2008;23.58971596
1;2008;5.128199577
1;2008;30.76919365
1;2008;28.71791458
2;2008;56.41019058
1;2008;37.43585205
2;2008;33.33329391
2;2008;25.07119751
2;2008;38.46149445
1;2008;41.02559662
1;2008;28.30765915
1;2008;41.02559662
1;2008;51.28199387
1;2008;24.61535645
1;2008;28.71791458
1;2008;8.205118179
2;2008;15.38459682
1;2008;25.64099693
1;2008;17.94869804
1;2008;27.17945671
1;2008;41.02559662
2;2008;55.55548859
1;2008;49.23071289
1;2008;30.76919365
1;2008;32.47859573
2;2008;13.07188034
1;2008;48.4847908
1;2008;51.28199387
2;2008;15.99998188
2;2008;21.53843689
1;2008;27.17945671
1;2008;17.94869804
2;2008;25.64099693
1;2008;18.97433662
1;2008;20.51279831
1;2008;11.84460163
1;2008;17.23074913
1;2008;15.38459682
1;2008;35.89739609
1;2008;28.71791458
2;2008;41.95799255
1;2008;21.84612846
1;2008;72.30760956
1;2008;12.99143791
2;2008;22.39997482
1;2008;17.33331299
1;2008;15.38459682
1;2008;70.32958984
2;2008;25.12817574
1;2008;25.12817574
1;2008;33.56639481
1;2008;15.38459682
2;2008;19.48715591
2;2008;30.76919365
2;2008;22.83269691
1;2008;19.02170181
1;2008;32.82047272
1;2008;40.51277542
2;2008;24.70859528
2;2008;37.94867325
1;2008;25.64099693
2;2008;15.38459682
1;2008;13.12819004
2;2008;16.41023636
2;2008;12.82049847
1;2008;11.04535294
1;2008;26.78971291
1;2008;26.99052238
2;2008;31.17945099
1;2008;11.89742184
1;2008;26.41895676
2;2008;10.25639915
2;2008;23.93159676
1;2008;21.74356461
1;2008;20.51382256
1;2008;23.58971596
2;2008;17.94972229
2;2008;18.97433662
2;2008;24.10253525
2;2008;17.94869804
1;2008;26.66663551
2;2008;11.11109829
1;2008;51.2830162
2;2008;27.3503952
2;2008;23.99997139
2;2008;36.05380249
2;2008;12.82049847
1;2008;17.94869804
2;2008;22.05125618
2;2008;24.61535645
2;2008;21.53843689
1;2008;41.02559662
2;2008;19.5256176
2;2008;35.89739609
1;2008;32.82047272
1;2008;23.07689667
2;2008;30.76919365
1;2008;17.94869804
2;2008;17.94869804
2;2008;15.38459682
1;2008;56.41019058
1;2008;25.64099693
2;2008;24.10253525
1;2008;19.48715591
1;2008;15.38459682
1;2008;46.15379333
1;2008;71.79479218
1;2008;44.10251236
1;2008;38.46149445
2;2008;28.20509529
2;2008;17.94869804
2;2008;29.74355507
1;2008;17.32191849
2;2008;25.64202118
2;2008;25.12817574
1;2008;9.531198502
1;2008;14.41756535
1;2008;20.51279831
2;2008;24.10253525
1;2008;31.06223488
2;2008;10.61537266
2;2008;38.46149445
1;2008;22.56407738
2;2008;36.92303085
1;2008;21.09887695
2;2008;17.43587685
1;2008;41.02559662
2;2008;41.02559662
1;2008;51.28199387
2;2008;51.28199387
1;2008;47.17943192
2;2008;17.43587685
1;2008;27.692276
1;2008;11.395998
1;2008;30.93329811
2;2008;17.94869804
1;2008;30.76919365
1;2008;15.38459682
2;2008;12.82049847
2;2008;16.69646263
2;2008;21.02561569
1;2008;27.692276
2;2008;15.38459682
2;2008;21.06432724
2;2008;30.76919365
2;2008;26.66663551
2;2008;18.35355568
2;2008;13.33331776
2;2008;23.70367432
2;2008;26.37359619
1;2008;43.95598984
2;2008;3.487175465
2;2012;16.34615326
1;2012;16.10577011
1;2012;3.525640965
2;2012;17.30769157
2;2012;14.42307663
2;2012;7.5
2;2012;10.98901081
2;2012;14.90384579
1;2012;21.73077011
2;2012;19.23077011
2;2012;14.42307663
2;2012;17.30769157
2;2012;21.63461494
2;2012;14.14326954
1;2012;15.38461494
2;2012;13.75
1;2012;16.34615326
2;2012;41.13247681
2;2012;38.46154022
1;2012;21.63461494
1;2012;10.81730747
2;2012;5.78231287
1;2012;19.95192337
1;2012;23.17290497
2;2012;17.30769157
2;2012;15.38461494
